hs6	44355262	44418163	hs6	44081194	44095194
hs6	44355262	44418163	hs6	44221833	44225291
hs6	44355262	44418163	hs6	43021767	43027544
hs6	44355262	44418163	hs6	43639040	43655528
hs6	44355262	44418163	hs6	43597277	43608689
hs6	44355262	44418163	hs6	42952237	42980080
hs6	44355262	44418163	hs6	43445261	43474294
hs6	44355262	44418163	hs6	43490072	43543812
hs6	44355262	44418163	hs6	42979832	42981706
hs6	44355262	44418163	hs6	43479565	43484728
hs6	44355262	44418163	hs6	43477440	43497323
hs6	44267391	44281063	hs6	44355262	44418163
hs17	41102543	41116515	hs17	40128451	40173394
hs17	41102543	41116515	hs17	41322498	41363708
hs17	41102543	41116515	hs17	40962152	40985367
hs17	41102543	41116515	hs17	41132582	41145707
hs17	40128451	40173394	hs17	40724333	40729849
hs17	40128451	40173394	hs17	40761694	40767252
hs17	40128451	40173394	hs17	40976402	40995774
hs17	40128451	40173394	hs17	40163400	40177659
hs17	41322498	41363708	hs17	40925454	40931617
hs17	41322498	41363708	hs17	41132582	41145707
hs17	41322498	41363708	hs17	40976402	40995774
hs17	40962152	40985367	hs17	40731531	40762641
hs17	40962152	40985367	hs17	40724333	40729849
hs17	40962152	40985367	hs17	41561233	41621831
hs17	40962152	40985367	hs17	42750437	42767147
hs17	40962152	40985367	hs17	40713485	40718295
hs17	40962152	40985367	hs17	41322498	41363708
hs17	40962152	40985367	hs17	40276994	40307035
hs17	40962152	40985367	hs17	40719086	40725257
hs17	40962152	40985367	hs17	41132582	41145707
hs17	40962152	40985367	hs17	40925454	40931617
hs17	40962152	40985367	hs17	40976402	40995774
hs17	40962152	40985367	hs17	40947165	40950722
hs17	40962152	40985367	hs17	40950810	40963605
hs17	41132582	41145707	hs17	40925454	40931617
hs4	57204456	57253666	hs4	56719782	56771200
hs4	57204456	57253666	hs4	57843888	57897334
hs4	56719782	56771200	hs4	57829536	57844989
hs4	56719782	56771200	hs4	57843888	57897334
hs4	57843888	57897334	hs4	57259528	57301781
hs4	57843888	57897334	hs4	57333081	57369839
hs11	105946228	105969437	hs11	111652919	111742305
hs11	105946228	105969437	hs11	108535752	108811657
hs11	105946228	105969437	hs11	113603909	113644533
hs11	105946228	105969437	hs11	102217942	102249401
hs11	105946228	105969437	hs11	111957497	111990353
hs11	105946228	105969437	hs11	108027942	108093369
hs11	105946228	105969437	hs11	111895538	111935114
hs11	105946228	105969437	hs11	111944810	111955874
hs11	105946228	105969437	hs11	107879459	107978503
hs11	105946228	105969437	hs11	105921825	105948492
hs11	111652919	111742305	hs11	111744780	111751967
hs11	111652919	111742305	hs11	118230300	118269926
hs11	111652919	111742305	hs11	111955524	111957522
hs11	111652919	111742305	hs11	126132814	126139039
hs11	111652919	111742305	hs11	116618886	116643704
hs11	111652919	111742305	hs11	112097088	112140678
hs11	111652919	111742305	hs11	118271869	118302211
hs11	111652919	111742305	hs11	125439112	125454575
hs11	111652919	111742305	hs11	111788756	111797596
hs11	111652919	111742305	hs11	111597632	111637151
hs11	111652919	111742305	hs11	125461607	125495110
hs11	111652919	111742305	hs11	117103341	117157161
hs11	111652919	111742305	hs11	111957497	111990353
hs11	111652919	111742305	hs11	107879459	107978503
hs11	111652919	111742305	hs11	113603909	113644533
hs11	111652919	111742305	hs11	108027942	108093369
hs11	111652919	111742305	hs11	111895538	111935114
hs11	111652919	111742305	hs11	111944810	111955874
hs11	108535752	108811657	hs11	111895538	111935114
hs11	108535752	108811657	hs11	108027942	108093369
hs11	108535752	108811657	hs11	113603909	113644533
hs11	102217942	102249401	hs11	111957497	111990353
hs11	102217942	102249401	hs11	94152895	94227074
hs11	102217942	102249401	hs11	101981192	102104154
hs11	102217942	102249401	hs11	111895538	111935114
hs11	102217942	102249401	hs11	93517393	93547861
hs11	102217942	102249401	hs11	108027942	108093369
hs11	102217942	102249401	hs11	102932805	102962944
hs11	102217942	102249401	hs11	107879459	107978503
hs11	111957497	111990353	hs11	118230300	118269926
hs11	111957497	111990353	hs11	113603909	113644533
hs11	111957497	111990353	hs11	111955524	111957522
hs11	108027942	108093369	hs11	117103341	117157161
hs11	108027942	108093369	hs11	118230300	118269926
hs11	108027942	108093369	hs11	111955524	111957522
hs11	108027942	108093369	hs11	113603909	113644533
hs11	108027942	108093369	hs11	111957497	111990353
hs11	111895538	111935114	hs11	105921825	105948492
hs11	111895538	111935114	hs11	110300607	110335605
hs11	111895538	111935114	hs11	126071993	126081587
hs11	111895538	111935114	hs11	113668596	113746292
hs11	111895538	111935114	hs11	111597632	111637151
hs11	111895538	111935114	hs11	118992297	119006752
hs11	111895538	111935114	hs11	111934734	111944998
hs11	111895538	111935114	hs11	114270752	114284925
hs11	111895538	111935114	hs11	117103341	117157161
hs11	111895538	111935114	hs11	117014983	117047610
hs11	111895538	111935114	hs11	112097088	112140678
hs11	111895538	111935114	hs11	118230300	118269926
hs11	111895538	111935114	hs11	111955524	111957522
hs11	111895538	111935114	hs11	108027942	108093369
hs11	111895538	111935114	hs11	113603909	113644533
hs11	111895538	111935114	hs11	111957497	111990353
hs11	111944810	111955874	hs11	107197071	107328572
hs11	111944810	111955874	hs11	94695787	94706776
hs11	111944810	111955874	hs11	111744780	111751967
hs11	111944810	111955874	hs11	123594885	123612383
hs11	111944810	111955874	hs11	112097088	112140678
hs11	111944810	111955874	hs11	125495036	125546150
hs11	111944810	111955874	hs11	124492732	124505287
hs11	111944810	111955874	hs11	125753509	125770543
hs11	111944810	111955874	hs11	117185273	117283984
hs11	111944810	111955874	hs11	126071993	126081587
hs11	111944810	111955874	hs11	125763381	125773116
hs11	111944810	111955874	hs11	113668596	113746292
hs11	111944810	111955874	hs11	111597632	111637151
hs11	111944810	111955874	hs11	111934734	111944998
hs11	111944810	111955874	hs11	108535752	108811657
hs11	111944810	111955874	hs11	118992297	119006752
hs11	111944810	111955874	hs11	117014983	117047610
hs11	111944810	111955874	hs11	108027942	108093369
hs11	111944810	111955874	hs11	117103341	117157161
hs11	111944810	111955874	hs11	125439112	125454575
hs11	111944810	111955874	hs11	118230300	118269926
hs11	111944810	111955874	hs11	111955524	111957522
hs11	111944810	111955874	hs11	107879459	107978503
hs11	111944810	111955874	hs11	113603909	113644533
hs11	111944810	111955874	hs11	111957497	111990353
hs11	111944810	111955874	hs11	111895538	111935114
hs11	107879459	107978503	hs11	118230300	118269926
hs11	107879459	107978503	hs11	93517393	93547861
hs11	107879459	107978503	hs11	107197071	107328572
hs11	107879459	107978503	hs11	110300607	110335605
hs11	107879459	107978503	hs11	118992297	119006752
hs11	107879459	107978503	hs11	102932805	102962944
hs11	107879459	107978503	hs11	117014983	117047610
hs11	107879459	107978503	hs11	111955524	111957522
hs11	107879459	107978503	hs11	105921825	105948492
hs11	107879459	107978503	hs11	108535752	108811657
hs11	107879459	107978503	hs11	114270752	114284925
hs11	107879459	107978503	hs11	112097088	112140678
hs11	107879459	107978503	hs11	113603909	113644533
hs11	107879459	107978503	hs11	111957497	111990353
hs11	107879459	107978503	hs11	108027942	108093369
hs11	107879459	107978503	hs11	111895538	111935114
hs17	35306175	35414171	hs17	35874900	35969544
hs17	35306175	35414171	hs17	35969787	36003493
hs17	35306175	35414171	hs17	34842473	34855154
hs17	35306175	35414171	hs17	34900737	34946278
hs17	35969787	36003493	hs17	36452989	36479101
hs17	35969787	36003493	hs17	35874900	35969544
hs17	34900737	34946278	hs17	34851477	34899284
hs17	34900737	34946278	hs17	34842473	34855154
hs16	16242785	16317379	hs16	14914649	14918563
hs12	21950335	22094336	hs12	88373816	88427814
hsX	67262186	67653755	hsX	106045910	106119375
hs18	76829285	77138283	hs18	34409069	34812135
hs4	146019084	146050331	hs4	144106070	144144983
hs4	146019084	146050331	hs4	145888264	146019693
hs4	146019084	146050331	hs4	148538534	148593195
hs4	146019084	146050331	hs4	144434616	144478639
hs4	146019084	146050331	hs4	146031990	146101313
hs4	146019084	146050331	hs4	140222609	140341187
hs4	144106070	144144983	hs4	142142041	142155851
hs4	145888264	146019693	hs4	144434616	144478639
hs4	148538534	148593195	hs4	144106070	144144983
hs4	140222609	140341187	hs4	144434616	144478639
hs4	140222609	140341187	hs4	140188034	140223705
hs6	30539153	30564956	hs6	33246885	33257304
hs6	30539153	30564956	hs6	31606805	31620482
hs6	30539153	30564956	hs6	30294256	30311506
hs6	30539153	30564956	hs6	30620896	30640814
hs6	31606805	31620482	hs6	33384219	33386094
hs6	31606805	31620482	hs6	31626075	31628549
hs6	31606805	31620482	hs6	34725183	34741571
hs6	31606805	31620482	hs6	32146131	32151930
hs6	31606805	31620482	hs6	31926857	31937532
hs6	31606805	31620482	hs6	31745295	31763730
hs6	31606805	31620482	hs6	30620896	30640814
hs6	31606805	31620482	hs6	33161365	33168630
hs6	31606805	31620482	hs6	33218049	33239824
hs6	31606805	31620482	hs6	30294256	30311506
hs6	31606805	31620482	hs6	31847536	31865464
hs6	31606805	31620482	hs6	31588497	31605548
hs6	31606805	31620482	hs6	31919864	31926887
hs6	31606805	31620482	hs6	31633013	31638120
hs6	30620896	30640814	hs6	30034486	30038110
hs6	30620896	30640814	hs6	31847536	31865464
hs6	30620896	30640814	hs6	30875961	30881883
hs6	30620896	30640814	hs6	31919864	31926887
hs6	30620896	30640814	hs6	30294256	30311506
hs7	150904923	150924316	hs7	148936742	148952700
hs7	150904923	150924316	hs7	151163098	151217206
hs7	150904923	150924316	hs7	149169885	149194908
hs7	150904923	150924316	hs7	148395006	148498128
hs7	150904923	150924316	hs7	151038785	151075535
hs7	148936742	148952700	hs7	148823508	148880116
hs7	148936742	148952700	hs7	148766735	148787874
hs7	148936742	148952700	hs7	149128454	149158214
hs7	148936742	148952700	hs7	149169885	149194908
hs7	148936742	148952700	hs7	148892577	148923339
hs7	149169885	149194908	hs7	148766735	148787874
hs7	149169885	149194908	hs7	149128454	149158214
hs7	148395006	148498128	hs7	151038785	151075535
hs7	148395006	148498128	hs7	148892577	148923339
hs7	148395006	148498128	hs7	149169885	149194908
hs3	183903811	183911800	hs3	180585929	180700541
hs3	183903811	183911800	hs3	182655862	182703741
hs3	183903811	183911800	hs3	184079506	184086384
hs3	183903811	183911800	hs3	183892477	183901879
hs3	183903811	183911800	hs3	183873176	183891398
hs3	183903811	183911800	hs3	184032283	184053146
hs3	183903811	183911800	hs3	184016497	184026842
hs3	183903811	183911800	hs3	183852826	184402546
hs3	180585929	180700541	hs3	179322478	179345435
hs3	182655862	182703741	hs3	183873176	183891398
hs3	182655862	182703741	hs3	196281056	196295545
hs3	182655862	182703741	hs3	183353356	183402265
hs3	184079506	184086384	hs3	184016497	184026842
hs3	183892477	183901879	hs3	184016497	184026842
hs3	183892477	183901879	hs3	183873176	183891398
hs3	183892477	183901879	hs3	183852826	184402546
hs3	183873176	183891398	hs3	184032283	184053146
hs3	183873176	183891398	hs3	184079506	184086384
hs3	183873176	183891398	hs3	183852826	184402546
hs3	183852826	184402546	hs3	184032283	184053146
hs3	183852826	184402546	hs3	186507669	186524847
hs3	183852826	184402546	hs3	183547173	183602721
hs3	183852826	184402546	hs3	184079506	184086384
hs3	183852826	184402546	hs3	184016497	184026842
hs20	25275379	25371619	hs20	25176329	25207365
hs20	25176329	25207365	hs20	25228705	25278650
hs13	113831891	113863029	hs13	99853028	100038688
hs13	113831891	113863029	hs13	100153671	100216260
hs13	113831891	113863029	hs13	114239013	114295785
hs13	113831891	113863029	hs13	113139325	113242481
hs13	108870727	108886603	hs13	113831891	113863029
hs13	108870727	108886603	hs13	113862552	113919399
hs13	108870727	108886603	hs13	103418340	103426161
hs13	108870727	108886603	hs13	115079988	115092796
hs13	108870727	108886603	hs13	100153671	100216260
hs13	108870727	108886603	hs13	114239013	114295785
hs13	108870727	108886603	hs13	103497194	103528345
hs13	108870727	108886603	hs13	107194021	107220512
hs13	108870727	108886603	hs13	113139325	113242481
hs13	108870727	108886603	hs13	99853028	100038688
hs13	108870727	108886603	hs13	115000362	115038198
hs13	108870727	108886603	hs13	111267881	111292340
hs13	108870727	108886603	hs13	108859787	108870716
hs13	108870727	108886603	hs13	111766906	111958084
hs13	113862552	113919399	hs13	100153671	100216260
hs13	113862552	113919399	hs13	98605912	98676551
hs13	113862552	113919399	hs13	114145310	114204542
hs13	113862552	113919399	hs13	115047059	115071283
hs13	113862552	113919399	hs13	103249353	103331521
hs13	113862552	113919399	hs13	99102455	99230194
hs13	113862552	113919399	hs13	114110134	114145267
hs13	113862552	113919399	hs13	99853028	100038688
hs13	113862552	113919399	hs13	103497194	103528345
hs13	113862552	113919399	hs13	113978505	114018446
hs13	113862552	113919399	hs13	113951556	113977987
hs13	113862552	113919399	hs13	113139325	113242481
hs13	113862552	113919399	hs13	114239013	114295785
hs13	113862552	113919399	hs13	113831891	113863029
hs13	103418340	103426161	hs13	100153671	100216260
hs13	103418340	103426161	hs13	99853028	100038688
hs13	103418340	103426161	hs13	113139325	113242481
hs13	103418340	103426161	hs13	103249353	103331521
hs13	115079988	115092796	hs13	115047059	115071283
hs13	115079988	115092796	hs13	113831891	113863029
hs13	115079988	115092796	hs13	114239013	114295785
hs13	115079988	115092796	hs13	113862552	113919399
hs13	115079988	115092796	hs13	113139325	113242481
hs13	100153671	100216260	hs13	113139325	113242481
hs13	100153671	100216260	hs13	103249353	103331521
hs13	100153671	100216260	hs13	99853028	100038688
hs13	114239013	114295785	hs13	100153671	100216260
hs13	114239013	114295785	hs13	103249353	103331521
hs13	114239013	114295785	hs13	115047059	115071283
hs13	114239013	114295785	hs13	99853028	100038688
hs13	114239013	114295785	hs13	113139325	113242481
hs13	103497194	103528345	hs13	95226308	95248511
hs13	103497194	103528345	hs13	115047059	115071283
hs13	103497194	103528345	hs13	114239013	114295785
hs13	103497194	103528345	hs13	113139325	113242481
hs13	103497194	103528345	hs13	103418340	103426161
hs13	103497194	103528345	hs13	99853028	100038688
hs13	103497194	103528345	hs13	99102455	99230194
hs13	103497194	103528345	hs13	103249353	103331521
hs13	107194021	107220512	hs13	115000362	115038198
hs13	107194021	107220512	hs13	113139325	113242481
hs13	107194021	107220512	hs13	111766906	111958084
hs13	113139325	113242481	hs13	99853028	100038688
hs13	115000362	115038198	hs13	100153671	100216260
hs13	115000362	115038198	hs13	114110134	114145267
hs13	115000362	115038198	hs13	99102455	99230194
hs13	115000362	115038198	hs13	113978505	114018446
hs13	115000362	115038198	hs13	99853028	100038688
hs13	115000362	115038198	hs13	98605912	98676551
hs13	115000362	115038198	hs13	113951556	113977987
hs13	115000362	115038198	hs13	103249353	103331521
hs13	115000362	115038198	hs13	103497194	103528345
hs13	115000362	115038198	hs13	113139325	113242481
hs13	115000362	115038198	hs13	114239013	114295785
hs13	115000362	115038198	hs13	115047059	115071283
hs13	115000362	115038198	hs13	115079988	115092796
hs13	115000362	115038198	hs13	113831891	113863029
hs13	115000362	115038198	hs13	113862552	113919399
hs13	111267881	111292340	hs13	111365083	111373421
hs13	111267881	111292340	hs13	103249353	103331521
hs13	111267881	111292340	hs13	114110134	114145267
hs13	111267881	111292340	hs13	99102455	99230194
hs13	111267881	111292340	hs13	99853028	100038688
hs13	111267881	111292340	hs13	111293759	111365950
hs13	111267881	111292340	hs13	103497194	103528345
hs13	111267881	111292340	hs13	114239013	114295785
hs13	111267881	111292340	hs13	113862552	113919399
hs13	111267881	111292340	hs13	113831891	113863029
hs13	111267881	111292340	hs13	113139325	113242481
hs13	111267881	111292340	hs13	115000362	115038198
hs13	111766906	111958084	hs13	103249353	103331521
hs13	111766906	111958084	hs13	114110134	114145267
hs13	111766906	111958084	hs13	113951556	113977987
hs13	111766906	111958084	hs13	100153671	100216260
hs13	111766906	111958084	hs13	99102455	99230194
hs13	111766906	111958084	hs13	99853028	100038688
hs13	111766906	111958084	hs13	111293759	111365950
hs13	111766906	111958084	hs13	103497194	103528345
hs13	111766906	111958084	hs13	115079988	115092796
hs13	111766906	111958084	hs13	114239013	114295785
hs13	111766906	111958084	hs13	113862552	113919399
hs13	111766906	111958084	hs13	113831891	113863029
hs13	111766906	111958084	hs13	111267881	111292340
hs13	111766906	111958084	hs13	113139325	113242481
hs13	111766906	111958084	hs13	115000362	115038198
hs17	27887565	27894155	hs17	27900487	27921072
hs17	27887565	27894155	hs17	27893070	27900175
hs17	27900487	27921072	hs17	27052915	27070473
hs17	27900487	27921072	hs17	27046411	27051377
hs17	27900487	27921072	hs17	26662628	26674035
hs17	27900487	27921072	hs17	28442539	28513493
hs17	27900487	27921072	hs17	26975374	26989207
hs17	27900487	27921072	hs17	27717482	27878922
hs17	27900487	27921072	hs17	27232268	27278789
hs17	27900487	27921072	hs17	26989109	27029697
hs17	27900487	27921072	hs17	26673659	26684545
hs17	27900487	27921072	hs17	27582854	27621136
hs17	27900487	27921072	hs17	27893070	27900175
hs19	1876809	1885546	hs19	1383526	1395583
hs19	1876809	1885546	hs19	647526	663277
hs19	1876809	1885546	hs19	1009647	1021117
hs19	1876809	1885546	hs19	507299	519654
hs19	1876809	1885546	hs19	1905377	1913444
hs19	1876809	1885546	hs19	1941188	1981337
hs19	1383526	1395583	hs19	1597171	1605480
hs19	647526	663277	hs19	1009647	1021117
hs19	507299	519654	hs19	58878985	58892427
hs19	1905377	1913444	hs19	507299	519654
hs19	1941188	1981337	hs19	647526	663277
hs19	1941188	1981337	hs19	2164148	2232577
hs19	1941188	1981337	hs19	1815248	1848452
hs19	1941188	1981337	hs19	1009647	1021117
hs9	74477368	74525847	hs9	74526426	74600970
hs3	43731605	43775863	hs3	43396351	43733086
hs10	17686124	17757913	hs10	14920819	14946314
hs10	17686124	17757913	hs10	27399383	27444195
hs10	17686124	17757913	hs10	28821422	28912041
hs10	27035522	27150016	hs10	17686124	17757913
hs10	27035522	27150016	hs10	30598730	30663377
hs10	27035522	27150016	hs10	27484146	27531059
hs10	27035522	27150016	hs10	26986588	27035727
hs10	27035522	27150016	hs10	28821422	28912041
hs10	27035522	27150016	hs10	27399383	27444195
hs10	30598730	30663377	hs10	17686124	17757913
hs10	30598730	30663377	hs10	27399383	27444195
hs10	30598730	30663377	hs10	28821422	28912041
hs10	27484146	27531059	hs10	27793197	27831143
hs10	27484146	27531059	hs10	27443753	27475853
hs10	27484146	27531059	hs10	28821422	28912041
hs10	27484146	27531059	hs10	27399383	27444195
hs10	26986588	27035727	hs10	27399383	27444195
hs10	28821422	28912041	hs10	27399383	27444195
hs9	134000948	134110057	hs9	135766735	135820020
hs9	134000948	134110057	hs9	131492065	131534693
hs9	133589333	133763062	hs9	134000948	134110057
hs17	906758	1132315	hs17	660337	685581
hs17	906758	1132315	hs17	1732996	1803376
hs17	906758	1132315	hs17	685513	695749
hs17	660337	685581	hs17	4634723	4636905
hs17	660337	685581	hs17	5322961	5336196
hs17	660337	685581	hs17	1421012	1466110
hs17	660337	685581	hs17	7218947	7232712
hs17	660337	685581	hs17	1367392	1396106
hs17	660337	685581	hs17	4442192	4458926
hs17	660337	685581	hs17	1945327	1946724
hs17	660337	685581	hs17	4172554	4269923
hs17	660337	685581	hs17	4574679	4607632
hs17	660337	685581	hs17	4840425	4843546
hs17	660337	685581	hs17	10583654	10601692
hs17	660337	685581	hs17	1682779	1733928
hs17	660337	685581	hs17	4699439	4701790
hs17	660337	685581	hs17	2308856	2415185
hs17	660337	685581	hs17	2496504	2588909
hs17	660337	685581	hs17	1553923	1588176
hs17	660337	685581	hs17	1397865	1420182
hs17	660337	685581	hs17	1963133	2207065
hs17	660337	685581	hs17	1247566	1303672
hs17	660337	685581	hs17	2225797	2240801
hs17	660337	685581	hs17	1732996	1803376
hs17	660337	685581	hs17	411908	624957
hs17	660337	685581	hs17	900357	906911
hs17	660337	685581	hs17	685513	695749
hs17	1732996	1803376	hs17	4981543	4999669
hs17	1732996	1803376	hs17	3907739	4046314
hs17	1732996	1803376	hs17	4172554	4269923
hs17	1732996	1803376	hs17	7465192	7475287
hs17	1732996	1803376	hs17	7589389	7606820
hs17	1732996	1803376	hs17	1963133	2207065
hs17	1732996	1803376	hs17	1247566	1303672
hs17	1732996	1803376	hs17	411908	624957
hs17	1732996	1803376	hs17	4840425	4843546
hs17	1732996	1803376	hs17	1682779	1733928
hs17	1732996	1803376	hs17	900357	906911
hs17	1732996	1803376	hs17	2225797	2240801
hs17	685513	695749	hs17	4172554	4269923
hs17	685513	695749	hs17	4840425	4843546
hs17	685513	695749	hs17	1682779	1733928
hs17	685513	695749	hs17	1963133	2207065
hs17	685513	695749	hs17	411908	624957
hs17	685513	695749	hs17	1247566	1303672
hs17	685513	695749	hs17	1732996	1803376
hs17	685513	695749	hs17	2225797	2240801
hs17	685513	695749	hs17	900357	906911
hs6	26597180	26600278	hs6	26636518	26659980
hs6	26597180	26600278	hs6	28870779	28891766
hs6	28870779	28891766	hs6	30294256	30311506
hs3	132276982	132379567	hs3	132373290	132396941
hs11	134123389	134135749	hs11	129733531	129765485
hs11	134123389	134135749	hs11	134020014	134095348
hs11	134123389	134135749	hs11	134094539	134117686
hs11	134123389	134135749	hs11	134118173	134123264
hs11	129733531	129765485	hs11	134118173	134123264
hs11	129733531	129765485	hs11	118230300	118269926
hs11	129733531	129765485	hs11	126071993	126081587
hs11	129733531	129765485	hs11	130029457	130080271
hs11	129733531	129765485	hs11	123594885	123612383
hs11	129733531	129765485	hs11	134094539	134117686
hs11	129733531	129765485	hs11	130745331	130786404
hs11	129733531	129765485	hs11	130096572	130184581
hs11	134020014	134095348	hs11	130029457	130080271
hs11	134020014	134095348	hs11	130096572	130184581
hs11	134020014	134095348	hs11	130745331	130786404
hs11	134020014	134095348	hs11	134118173	134123264
hs11	134020014	134095348	hs11	129733531	129765485
hs11	134020014	134095348	hs11	134094539	134117686
hs11	134094539	134117686	hs11	130096572	130184581
hs11	134118173	134123264	hs11	134094539	134117686
hs3	128598439	128634910	hs3	128846258	128880136
hs3	128598439	128634910	hs3	127783621	127872757
hs3	128846258	128880136	hs3	129149787	129158878
hs17	7120444	7128592	hs17	7218947	7232712
hs17	7218947	7232712	hs17	1732996	1803376
hs17	7218947	7232712	hs17	6544078	6547861
hs17	7218947	7232712	hs17	5322961	5336196
hs17	7218947	7232712	hs17	6915736	6917851
hs17	7218947	7232712	hs17	7283853	7293093
hs17	7218947	7232712	hs17	2225797	2240801
hs17	7218947	7232712	hs17	1553923	1588176
hs17	7218947	7232712	hs17	4574679	4607632
hs17	7218947	7232712	hs17	7306294	7307456
hs17	7218947	7232712	hs17	5264258	5323480
hs17	7218947	7232712	hs17	8150936	8173809
hs17	7218947	7232712	hs17	7338762	7340998
hs17	7218947	7232712	hs17	4699439	4701790
hs17	7218947	7232712	hs17	7362685	7387582
hs17	7218947	7232712	hs17	7138347	7143041
hs17	7218947	7232712	hs17	4843303	4848517
hs17	7218947	7232712	hs17	4840425	4843546
hs17	7218947	7232712	hs17	10583654	10601692
hs17	7218947	7232712	hs17	7833663	7835441
hs17	7218947	7232712	hs17	7589389	7606820
hs17	7218947	7232712	hs17	7465192	7475287
hs3	197464050	197514467	hs3	196662273	196669468
hs3	197464050	197514467	hs3	197676858	197683481
hs3	197464050	197514467	hs3	196281056	196295545
hs3	197464050	197514467	hs3	197398264	197476598
hs3	194995465	195163807	hs3	197464050	197514467
hs3	194995465	195163807	hs3	195241221	195270209
hs3	194995465	195163807	hs3	196281056	196295545
hs3	194995465	195163807	hs3	196074533	196159345
hs3	194995465	195163807	hs3	182655862	182703741
hs3	194995465	195163807	hs3	197676858	197683481
hs3	194995465	195163807	hs3	197398264	197476598
hs3	196074533	196159345	hs3	196281056	196295545
hs3	197676858	197683481	hs3	196074533	196159345
hs3	197398264	197476598	hs3	197676858	197683481
hs3	197398264	197476598	hs3	196594727	196661585
hs3	197398264	197476598	hs3	196281056	196295545
hs1	1227756	1244989	hs1	1189289	1209265
hs1	1227756	1244989	hs1	1243947	1247057
hs1	226332380	226374431	hs1	231664399	231702270
hs1	226332380	226374431	hs1	226170403	226187032
hs1	226170403	226187032	hs1	231664399	231702270
hs10	27793197	27831143	hs10	27399383	27444195
hs10	27793197	27831143	hs10	28821422	28912041
hs10	27443753	27475853	hs10	28821422	28912041
hs10	27443753	27475853	hs10	27399383	27444195
hs14	23527773	23564823	hs14	23938897	23979071
hs14	23527773	23564823	hs14	21819631	21852425
hs14	23527773	23564823	hs14	21853353	21924285
hs14	23527773	23564823	hs14	23563974	23569665
hs14	23938897	23979071	hs14	20811741	20826064
